id_pedido,fecha,id_cliente,edad_cliente,categoria_producto,canal_venta,region,metodo_pago,precio_unitario,cantidad,descuento_pct,dias_entrega,rating,devuelto,monto_total
PED-11843,2025-05-11,1806,39.0,juguetes, Marketplace ,GBA,Tarjeta de débito,19987.42,1,0,5.0,5.0,0,19987.42
PED-10289,2025-02-03,1856,40.0,Deportes,Web,GBA,Tarjeta de crédito,43109.8,2,0,7.0,5.0,0,86219.6
PED-13278,2025-03-20,1679,31.0,Indumentaria,Web,Santa Fe,TARJETA DE DÉBITO,30665.92,1,0,6.0,5.0,0,30665.92
PED-13247,2025-04-24,1421,18.0,belleza,MARKETPLACE,Mendoza,Tarjeta de crédito,19641.17,1,0,6.0,1.0,1,19641.17
PED-10215,2024-06-01,2440,20.0,Deportes,Web,CABA,MercadoPago,34524.71,1,0,4.0,3.0,0,34524.71
PED-10407,2024-03-16,2139,19.0,DEPORTES,, Mendoza , Transferencia ,31598.25,1,0,1.0,3.0,0,31598.25
PED-13488,2025-06-03,1222,57.0,HOGAR,App,Mendoza,Efectivo,59203.08,1,0,5.0,5.0,1,59203.08
PED-12252,2024-09-28,2158,41.0,Indumentaria,App,Santa Fe,Efectivo,22430.36,1,20,6.0,3.0,0,17944.29
PED-10831,2024-04-15,2748,36.0,BELLEZA,App,córdoba,Tarjeta de débito,9485.29,1,0,2.0,2.0,0,9485.29
PED-10602,09/03/2024,2717,38.0,Belleza,App,SANTA FE,Tarjeta de crédito,8442.3,1,0,2.0,4.0,0,8442.3
PED-11147,2024-08-05,1560,28.0,Electrónica,web,MENDOZA,Tarjeta de débito,112797.2,2,0,2.0,3.0,0,225594.4
PED-14639,2024-02-04,2121,32.0,Indumentaria,Web,Otras,Transferencia,17243.34,1,0,1.0,5.0,0,17243.34
PED-10056,2024-04-15,1170,18.0,Hogar,Marketplace,GBA,Transferencia,45698.65,2,15,1.0,4.0,0,77687.7
PED-14605,2024-05-20,1039,53.0,Indumentaria,Marketplace,Mendoza,Tarjeta de crédito,12669.36,1,0,1.0,1.0,0,12669.36
PED-13887,2024-07-02,1979,37.0, Electrónica ,Web,Santa Fe,Tarjeta de débito,126981.95,1,15,2.0,1.0,0,107934.66
PED-13068,2024-12-05,1182,35.0,Hogar,App,gba,Tarjeta de débito,43218.78,1,0,5.0,4.0,0,43218.78
PED-14429,2024-04-02,2720,46.0,INDUMENTARIA,Marketplace,Otras,MERCADOPAGO,42760.49,2,0,4.0,5.0,0,85520.98
PED-11433,2024-11-29,2765,63.0,Juguetes,Web, GBA ,TARJETA DE DÉBITO,7217.97,2,20,3.0,5.0,0,11548.75
PED-11337,2025-02-28,1550,22.0,Electrónica,App, Córdoba , MercadoPago ,138177.01,1,0,6.0,3.0,0,138177.01
PED-11058,2025-06-21,2373,39.0,Hogar,App,CABA,MercadoPago,50494.89,1,0,4.0,5.0,0,50494.89
PED-12322,2024-02-04,1696,30.0,Deportes,Marketplace,Mendoza,MERCADOPAGO,28197.1,1,0,1.0,5.0,0,0.0
PED-13522,2025-01-26,1341,45.0,Belleza,Web,,Transferencia,14130.9,2,15,2.0,4.0,0,24022.53
PED-11920,2025-01-08,1036,37.0,Hogar,Web,Córdoba,Tarjeta de crédito,40993.36,1,10,9.0,5.0,1,36894.02
PED-10222,26/01/2025,1845,26.0,JUGUETES,Web,Mendoza,Tarjeta de crédito,16331.96,2,0,9.0,4.0,0,32663.92
PED-10021,2024-10-03,1870,38.0,hogar,Marketplace,CABA,Efectivo,74774.44,1,0,2.0,5.0,0,74774.44
PED-11551,2025-01-31,1971,55.0,Indumentaria,Web,Córdoba,MercadoPago,27997.15,1,0,4.0,3.0,0,27997.15
PED-14372,2024-03-17,2363,48.0,Hogar, Web ,Mendoza,Tarjeta de crédito,44717.83,1,5,4.0,5.0,0,42481.94
PED-14590,2024-07-26,1786,46.0,Hogar,Marketplace,MENDOZA,Tarjeta de crédito,40685.96,1,0,4.0,5.0,0,40685.96
PED-14090,2024-04-22,2699,42.0,Hogar,Web,otras,Tarjeta de crédito,62879.83,1,0,5.0,3.0,1,62879.83
PED-11364,2024-08-10,2003,48.0,Hogar,App,Otras,EFECTIVO,56534.48,3,0,3.0,4.0,0,169603.44
PED-13419,2024-12-04,1106,29.0,Deportes,Web,Otras,Efectivo,60672.41,1,10,4.0,4.0,1,54605.17
PED-10759,2024-10-17,2768,21.0,Indumentaria,Web,GBA,Transferencia,46859.25,4,0,3.0,1.0,1,187437.0
PED-13252,2024-10-25,2490,26.0,Electrónica,web,gba,TARJETA DE CRÉDITO,194946.4,2,15,6.0,5.0,0,331408.88
PED-12044,2025-02-09,1663,, Deportes ,marketplace,OTRAS,Tarjeta de débito,37170.44,3,15,7.0,5.0,1,94784.62
PED-10805,2024-09-17,1853,52.0,deportes,Marketplace,OTRAS,MercadoPago,26615.7,1,0,4.0,5.0,0,26615.7
PED-11539,2024-08-07,1906,18.0,Indumentaria,App,Mendoza,efectivo,24976.5,1,0,6.0,4.0,0,24976.5
PED-14342,2024-02-27,2371,38.0,Deportes,App,Otras,Tarjeta de crédito,44484.28,1,0,7.0,4.0,0,0.0
PED-14521,2025-02-25,1800,45.0,Belleza,Web,CABA,Tarjeta de débito,19656.81,1,15,9.0,5.0,0,16708.29
PED-12938,2024-09-03,2136,38.0,Indumentaria,App, CABA ,Tarjeta de crédito,19263.09,1,0,2.0,4.0,1,19263.09
PED-12454,2025-03-04,1133,18.0,Hogar,app, Mendoza ,Tarjeta de crédito,40975.7,1,10,1.0,5.0,1,36878.13
PED-12433,2024-12-15,1228,60.0,Deportes,MARKETPLACE,CABA,tarjeta de crédito,51287.66,2,0,3.0,4.0,0,102575.32
PED-10722,2024-06-21,2148,27.0,belleza,App,GBA,Tarjeta de crédito,10386.71,1,5,4.0,,0,9867.37
PED-10792,2024-04-06,1799,46.0,Electrónica,WEB,GBA, Tarjeta de crédito ,160841.33,1,5,5.0,2.0,0,152799.26
PED-13741,2024-08-11,1194,27.0,Hogar,App,Otras,MercadoPago,39542.46,2,25,5.0,5.0,0,59313.69
PED-12481,2025-03-02,2080,44.0,Hogar,App,Córdoba,Transferencia,63103.33,4,10,8.0,4.0,0,227171.99
PED-10069,2024-08-04,2116,48.0,INDUMENTARIA,Marketplace,CABA,Tarjeta de débito,35315.8,1,5,7.0,,0,33550.01
PED-14876,2024-06-13,1703,35.0,Belleza,,CABA, Tarjeta de crédito ,9811.89,1,0,5.0,5.0,0,9811.89
PED-14625,2025-03-04,2364,48.0,Juguetes,Web,Otras,MercadoPago,17397.57,1,0,3.0,4.0,1,17397.57
PED-12624,13/09/2024,2512,37.0,Belleza,Marketplace,Córdoba,Tarjeta de crédito,11300.25,2,0,5.0,3.0,0,22600.5
PED-10508,2024-12-23,1530,42.0,Indumentaria,Web,GBA,Tarjeta de débito,39380.84,1,0,8.0,4.0,0,39380.84
PED-11965,2024-02-13,2569,36.0,Juguetes,Marketplace,CABA,Tarjeta de crédito,8709.45,1,0,6.0,3.0,0,8709.45
PED-14756,2024-05-16,1466,84.0,electrónica,WEB,CABA,TRANSFERENCIA,217308.46,1,5,1.0,,0,206443.04
PED-14378,2024-07-25,1828,18.0,Hogar,Web,Otras,Transferencia,34862.2,3,5,5.0,4.0,0,99357.27
PED-12519,2025-05-14,1498,43.0,HOGAR,Web,gba,Tarjeta de débito,68885.67,2,0,5.0,5.0,0,137771.34
PED-10684,2024-08-15,2327,18.0,Deportes,Marketplace,Mendoza,Tarjeta de crédito,43566.64,1,0,6.0,5.0,0,43566.64
PED-11050,2025-04-29,1250,41.0,DEPORTES,Marketplace,CABA,MercadoPago,34397.99,1,0,5.0,3.0,0,34397.99
PED-11020,2024-06-02,2631,52.0,Belleza,APP,CABA,EFECTIVO,8204.9,1,0,6.0,5.0,0,8204.9
PED-14704,2025-06-20,2418,30.0,Belleza,APP,Santa Fe,MercadoPago,7857.7,1,0,7.0,5.0,0,7857.7
PED-10349,2025-06-05,1513,,BELLEZA,App,Mendoza,TARJETA DE CRÉDITO,13111.28,1,0,6.0,5.0,0,13111.28
PED-13681,2024-03-26,1468,53.0,Hogar,Web,CABA,Tarjeta de crédito,34510.71,2,0,6.0,1.0,0,69021.42
PED-11112,2024-08-26,1103,48.0,Hogar,app,CABA,Tarjeta de débito,-71797.42,3,10,7.0,3.0,0,193853.03
PED-13746,2024-09-26,1836,29.0,Indumentaria,App,CABA,Tarjeta de débito,21177.64,1,0,5.0,4.0,0,21177.64
PED-10070,2024-07-06,1726,30.0,Electrónica,Web,Córdoba,Tarjeta de crédito,186031.36,2,0,7.0,1.0,0,372062.72
PED-10488,2024-03-20,1941,28.0,Belleza,Marketplace,Otras,Tarjeta de débito,13639.17,1,0,1.0,4.0,0,13639.17
PED-12484,2024-05-05,1826,24.0,Belleza,web,Córdoba,Tarjeta de débito,4709.04,1,10,7.0,3.0,0,4238.14
PED-14452,2025-05-27,1076,45.0,Hogar,Web,CABA,Tarjeta de débito,36413.11,1,15,1.0,3.0,0,30951.14
PED-11631,2024-01-10,2433,35.0, Deportes ,App,Santa Fe,Tarjeta de crédito,76248.01,1,0,1.0,5.0,0,76248.01
PED-10591,2025-04-25,2146,40.0,Belleza,,CABA, Tarjeta de crédito ,16277.86,4,10,5.0,5.0,0,58600.3
PED-10960,24/04/2024,2237,67.0, Hogar ,Web,MENDOZA,tarjeta de crédito,65718.18,1,5,4.0,5.0,0,62432.27
PED-13412,19/05/2025,2130,47.0,Juguetes,Web,caba,MercadoPago,24031.31,1,20,7.0,,0,19225.05
PED-14926,2024-04-02,1420,40.0,Indumentaria,Marketplace,Córdoba,TARJETA DE CRÉDITO,39370.05,2,0,9.0,4.0,0,78740.1
PED-11544,2024-11-19,2561,27.0,electrónica,Marketplace,GBA,Tarjeta de débito,441317.39,1,0,6.0,5.0,0,441317.39
PED-14280,2025-06-10,2749,0.0,Electrónica,Web,CABA,Tarjeta de débito,240823.53,1,0,2.0,4.0,0,240823.53
PED-14141,2024-03-12,1413,23.0,Belleza,Web,Otras,MercadoPago,8666.56,1,15,1.0,5.0,0,7366.58
PED-11279,2024-06-05,1828,18.0,Electrónica,Marketplace,Mendoza,Efectivo,154399.52,1,5,6.0,4.0,0,146679.54
PED-13906,2024-09-27,1422,19.0,Electrónica,app,Córdoba,TARJETA DE DÉBITO,231442.07,1,0,7.0,4.0,0,231442.07
PED-10622,10/04/2025,2693,64.0,ELECTRÓNICA,MARKETPLACE,CABA,Tarjeta de crédito,215011.76,2,10,3.0,5.0,0,387021.17
PED-12373,2024-05-21,1466,29.0,Electrónica,App,Santa Fe,TARJETA DE CRÉDITO,180341.47,1,0,,2.0,0,180341.47
PED-13092,2024-12-04,1399,25.0,Belleza,Marketplace,SANTA FE,,7983.4,1,0,2.0,4.0,0,7983.4
PED-14951,2025-03-14,1442,20.0,ELECTRÓNICA,WEB,Mendoza,Tarjeta de crédito,249222.78,1,5,1.0,4.0,0,0.0
PED-12724,2025-06-06,1967,29.0, Indumentaria ,Web,Otras,Tarjeta de débito,22306.62,1,0,1.0,2.0,0,22306.62
PED-11594,2025-04-14,1042,48.0,Deportes,Web,CABA,Tarjeta de débito,22501.47,3,0,7.0,5.0,0,67504.41
PED-11139,2024-06-01,1572,50.0,INDUMENTARIA,Web,GBA,Tarjeta de débito,8420.2,1,5,9.0,4.0,1,7999.19
PED-13273,2025-05-23,1450,47.0,INDUMENTARIA,Web,santa fe,transferencia,32569.57,1,0,4.0,,0,32569.57
PED-12344,2024-01-26,1027,18.0,Indumentaria,App,Santa Fe,Tarjeta de crédito,36205.83,1,0,4.0,5.0,1,36205.83
PED-13690,2025-01-09,2745,46.0,HOGAR,Web,gba,MercadoPago,53876.66,1,0,8.0,3.0,0,53876.66
PED-10628,2024-12-11,1446,33.0,Electrónica,App,Santa Fe,Tarjeta de débito,247655.33,3,0,1.0,5.0,0,742965.99
PED-12805,15/08/2024,1592,34.0,Deportes,Web,gba,MercadoPago,41403.3,4,0,5.0,5.0,0,165613.2
PED-13498,2024-06-26,1398,35.0, Hogar ,App,gba,TRANSFERENCIA,47157.88,1,10,2.0,1.0,0,42442.09
PED-10780,2024-07-16,1106,18.0,Belleza,Web,CABA,Tarjeta de crédito,14205.71,3,25,3.0,5.0,0,31962.85
PED-10216,2024-12-03,2305,40.0, Electrónica ,MARKETPLACE,Mendoza,Efectivo,186744.8,1,10,3.0,5.0,0,168070.32
PED-14142,2024-09-19,1816,28.0,Indumentaria,Web,GBA,TARJETA DE DÉBITO,34263.4,1,0,5.0,5.0,0,34263.4
PED-14776,2024-04-26,1989,39.0,Belleza,App,CABA,Tarjeta de crédito,20751.54,1,15,2.0,5.0,0,17638.81
PED-14046,2024-04-12,1780,27.0,DEPORTES, Web ,Córdoba,Tarjeta de débito,49893.96,1,0,6.0,4.0,0,49893.96
PED-14113,2024-04-25,2125,18.0,Deportes,App,GBA,Transferencia,50751.01,1,0,3.0,3.0,0,50751.01
PED-13169,2024-04-07,1397,31.0,Electrónica,Web,GBA,MercadoPago,158967.09,1,0,6.0,5.0,0,158967.09
PED-14126,2024-08-28,2534,38.0,Hogar,Marketplace,CABA,Tarjeta de débito,58961.25,1,10,5.0,5.0,0,53065.12
PED-14164,2025-04-05,2027,28.0,BELLEZA,Web,Córdoba,tarjeta de débito,13061.55,1,5,6.0,,0,12408.47
PED-14958,2025-05-27,1879,55.0,Deportes,Marketplace,CABA,Tarjeta de débito,36227.95,1,15,3.0,5.0,0,30793.76
PED-13456,2024-11-12,1512,27.0,Electrónica,Web,GBA,Tarjeta de crédito,160858.59,2,0,3.0,5.0,0,321717.18
PED-10687,2024-02-03,1970,36.0,Deportes,Web,GBA,Transferencia,39688.69,1,0,2.0,5.0,0,39688.69
PED-10619,2024-02-20,1086,53.0,Deportes,web,Córdoba,tarjeta de crédito,30813.06,2,25,6.0,4.0,0,46219.59
PED-12346,2024-08-19,1871,58.0,Indumentaria,App,CABA,TARJETA DE CRÉDITO,20375.63,1,0,3.0,4.0,0,20375.63
PED-13637,2024-08-02,2296,22.0,Indumentaria,Web, Mendoza ,MercadoPago,32138.67,1,5,6.0,5.0,1,30531.74
PED-12843,2025-01-28,1916,36.0,DEPORTES,Web,,Efectivo,48257.09,1,0,4.0,5.0,0,48257.09
PED-11957,2025-06-24,1292,45.0,HOGAR,Marketplace,GBA,Tarjeta de débito,31188.28,1,0,8.0,5.0,0,31188.28
PED-12582,2024-12-30,1061,49.0,Electrónica,App,mendoza,Efectivo,163370.81,1,5,5.0,4.0,0,155202.27
PED-12172,2024-04-06,2229,34.0,Electrónica,MARKETPLACE,GBA,Transferencia,65219.68,5,0,9.0,5.0,0,326098.4
PED-11060,14/10/2024,2616,34.0,Belleza,Web,Otras,TARJETA DE CRÉDITO,11237.02,1,10,1.0,,0,10113.32
PED-12011,2024-03-10,1485,53.0,Deportes,Web,Córdoba,Efectivo,20011.45,3,0,7.0,4.0,0,60034.35
PED-11442,2024-08-18,2720,37.0,Juguetes,App,GBA,Tarjeta de débito,16056.24,2,0,7.0,4.0,0,32112.48
PED-13829,24/09/2024,1411,22.0,Deportes,App,GBA,Tarjeta de débito,35442.53,2,0,6.0,4.0,0,70885.06
PED-10734,18/05/2024,1769,18.0,Hogar,App,Santa Fe,transferencia,33373.61,1,0,9.0,4.0,0,33373.61
PED-12528,13/01/2025,2506,54.0,Hogar,App,Mendoza,Tarjeta de crédito,39650.31,1,0,2.0,3.0,0,39650.31
PED-11699,2024-07-26,2398,38.0,Hogar,Marketplace,Otras, Tarjeta de crédito ,57525.65,1,25,4.0,5.0,0,43144.24
PED-12930,2025-03-31,2504,30.0,Indumentaria,APP,GBA,Tarjeta de débito,24567.31,1,0,4.0,5.0,1,24567.31
PED-11924,2024-10-14,1731,34.0,Indumentaria,App,otras,MercadoPago,38714.08,2,0,6.0,5.0,0,77428.16
PED-13712,2024-06-29,1385,29.0,Electrónica,App,GBA,Tarjeta de débito,12066.39,2,0,3.0,4.0,0,24132.78
PED-14193,2024-10-04,2177,43.0,Indumentaria,Web,CABA,TARJETA DE CRÉDITO,23867.79,1,20,6.0,5.0,0,19094.23
PED-12066,2024-02-16,2313,37.0,Hogar,APP,GBA,MercadoPago,40618.3,1,0,5.0,5.0,0,40618.3
PED-11732,06/11/2024,2080,37.0, Hogar ,App,Santa Fe, Tarjeta de crédito ,74946.81,2,0,7.0,2.0,0,149893.62
PED-11018,2025-04-26,2199,35.0,Electrónica,Marketplace,GBA,Transferencia,119423.43,1,0,4.0,5.0,0,119423.43
PED-14173,2024-08-11,1851,42.0,INDUMENTARIA,App,Córdoba,Tarjeta de crédito,27630.27,2,0,5.0,5.0,0,55260.54
PED-11260,2024-10-11,1786,45.0,Belleza,Web,Santa Fe,Tarjeta de crédito,9349.32,1,0,2.0,5.0,0,9349.32
PED-13261,2024-10-30,2476,53.0,INDUMENTARIA,App,Córdoba,Tarjeta de crédito,38341.62,1,15,1.0,3.0,0,32590.38
PED-10541,2025-04-05,2256,46.0,Belleza,APP,Santa Fe,MercadoPago,18479.79,1,0,5.0,5.0,0,18479.79
PED-14133,06/03/2025,2746,36.0,INDUMENTARIA,App,CABA, MercadoPago ,16301.24,1,5,6.0,5.0,0,15486.18
PED-12490,2025-04-30,1484,31.0,HOGAR,Web,GBA,Tarjeta de crédito,46920.08,1,0,6.0,2.0,0,46920.08
PED-14073,2024-04-05,1236,29.0,Electrónica,App,CABA,mercadopago,221705.37,1,0,6.0,2.0,0,221705.37
PED-10621,2024-01-05,1737,41.0,electrónica,marketplace,Córdoba,Tarjeta de crédito,195809.91,1,0,11.0,5.0,0,195809.91
PED-11162,2024-06-08,2054,49.0,Deportes,App,GBA,TARJETA DE DÉBITO,49015.95,1,5,7.0,5.0,0,46565.15
PED-14186,2025-03-16,2514,48.0,Hogar,Marketplace,Córdoba,Transferencia,47379.27,2,20,8.0,5.0,0,75806.83
PED-12556,2024-06-12,1668,18.0,Indumentaria,App,CABA, Tarjeta de crédito ,26764.29,1,0,2.0,2.0,0,26764.29
PED-10995,2024-10-18,1522,27.0,HOGAR,Marketplace,CABA,Efectivo,56494.86,1,0,6.0,5.0,0,56494.86
PED-12279,10/02/2025,1738,18.0,Hogar,app, Córdoba ,mercadopago,73801.43,1,0,5.0,5.0,0,73801.43
PED-12227,30/04/2025,1464,32.0,Indumentaria,APP,GBA, MercadoPago ,5278.26,1,0,9.0,4.0,1,5278.26
PED-11396,2024-11-02,1356,47.0,INDUMENTARIA,,CABA, Transferencia ,38174.78,1,0,5.0,2.0,0,38174.78
PED-13560,2025-03-08,1851,,Indumentaria,App,GBA,Efectivo,38102.13,2,0,4.0,3.0,0,76204.26
PED-14730,2024-01-25,1454,32.0,Indumentaria,App,GBA,Tarjeta de crédito,31396.96,2,0,6.0,4.0,0,62793.92
PED-10334,2024-10-11,1761,41.0,Electrónica,App,CABA,MercadoPago,164341.64,4,0,9.0,5.0,0,657366.56
PED-10876,2024-12-07,2432,44.0,Indumentaria,marketplace,MENDOZA,Tarjeta de débito,21289.36,1,0,8.0,4.0,0,21289.36
PED-14473,2025-06-11,1659,49.0,Belleza,App,CABA,EFECTIVO,12070.81,72,0,2.0,5.0,0,12070.81
PED-14232,2025-06-14,2710,57.0,Indumentaria,Web,GBA,Tarjeta de débito,21947.36,1,15,7.0,2.0,0,18655.26
PED-12595,2024-04-23,2422,40.0,Electrónica,Marketplace,GBA,Tarjeta de débito,123430.2,1,15,8.0,4.0,0,104915.67
PED-10534,2024-05-25,1979,18.0,Deportes, Marketplace , GBA ,Efectivo,44632.58,1,0,5.0,5.0,0,44632.58
PED-14188,09/01/2024,2025,19.0,Electrónica,Web,GBA,Transferencia,153030.4,2,0,9.0,1.0,0,306060.8
PED-14795,2024-03-29,2371,39.0,indumentaria,web,GBA,MercadoPago,33715.91,1,0,1.0,,1,33715.91
PED-10563,2024-12-13,1273,27.0,belleza,Marketplace,Otras,Transferencia,10204.03,2,0,5.0,4.0,0,20408.06
PED-10866,2024-06-09,1723,56.0,Belleza,Web,CÓRDOBA,MERCADOPAGO,11079.4,1,0,7.0,,0,11079.4
PED-10641,2024-12-02,1966,38.0,Belleza,APP,GBA,TARJETA DE DÉBITO,11213.98,1,0,3.0,5.0,0,11213.98
PED-14118,2025-02-08,2390,35.0,Hogar,App,caba,efectivo,63120.63,1,15,6.0,,0,53652.54
PED-11415,2024-09-06,1625,33.0, Electrónica ,App,Otras,MercadoPago,124736.84,3,10,1.0,5.0,0,336789.47
PED-10175,2025-04-08,2107,52.0,Electrónica,App,,efectivo,316157.12,3,0,3.0,5.0,0,948471.36
PED-14013,2024-12-02,2318,30.0,Juguetes,Web,,MercadoPago,16737.68,1,5,5.0,4.0,1,15900.8
PED-11105,2024-02-08,2746,49.0,Indumentaria,App,Córdoba,Tarjeta de crédito,21342.47,2,0,4.0,5.0,0,42684.94
PED-13012,2024-12-07,2524,35.0,Indumentaria,Marketplace,Mendoza,efectivo,18829.96,1,0,7.0,5.0,0,18829.96
PED-12541,2025-01-19,1524,18.0,Electrónica,WEB,Córdoba,Efectivo,186271.12,5,0,6.0,4.0,0,931355.6
PED-11365,2025-02-19,2027,33.0,Deportes,APP,Córdoba,MercadoPago,25836.29,72,0,9.0,4.0,0,77508.87
PED-10234,2025-03-13,2004,32.0,Deportes,Web,caba,Transferencia,39457.3,2,0,7.0,5.0,0,78914.6
PED-12865,2025-02-25,2428,36.0,Indumentaria,Web,Córdoba,Transferencia,33052.26,1,5,3.0,,0,31399.65
PED-14667,2025-03-19,1466,24.0,Hogar,web,GBA,MercadoPago,50913.98,1,0,2.0,3.0,0,50913.98
PED-12416,2024-03-24,1070,46.0,Electrónica,App,GBA,,139811.33,1,20,1.0,3.0,0,111849.06
PED-13202,2024-03-05,1570,48.0,Deportes,Web,GBA,tarjeta de crédito,21682.57,1,0,9.0,2.0,0,21682.57
PED-14509,26/02/2025,2522,31.0,Electrónica,APP,GBA, Transferencia ,69243.33,1,0,3.0,3.0,0,69243.33
PED-11420,2024-10-21,2344,32.0,Belleza,Web,Mendoza,Tarjeta de crédito,6799.19,1,5,3.0,4.0,0,6459.23
PED-12835,2025-06-12,2160,37.0,Juguetes,Web,,Tarjeta de crédito,8540.57,3,5,,3.0,0,24340.62
PED-10701,2024-12-15,1244,63.0,Electrónica,Web,GBA,MERCADOPAGO,143317.79,1,0,5.0,3.0,0,143317.79
PED-12750,10/06/2024,2656,67.0,Indumentaria,App, GBA ,Tarjeta de débito,30996.62,1,0,7.0,4.0,0,30996.62
PED-13101,2025-04-02,1543,26.0,Indumentaria,Marketplace,CABA, Tarjeta de débito ,15293.27,1,20,4.0,4.0,0,12234.62
PED-12871,2024-10-20,2666,18.0,Electrónica,App,GBA,tarjeta de débito,230938.84,1,0,1.0,,0,230938.84
PED-12786,2024-07-06,2346,34.0,Electrónica,Web, CABA ,Transferencia,274832.87,1,0,6.0,3.0,0,274832.87
PED-10392,2024-07-08,1452,41.0,indumentaria,Marketplace,OTRAS,Efectivo,36873.92,1,0,4.0,5.0,0,36873.92
PED-13988,2025-03-20,2487,42.0,Deportes,Marketplace,Santa Fe,MercadoPago,15215.05,1,25,4.0,3.0,0,11411.29
PED-12513,2024-03-27,2035,18.0,Electrónica,Marketplace,Santa Fe,Tarjeta de crédito,206187.43,1,0,5.0,5.0,0,206187.43
PED-11056,2024-09-24,2698,25.0,Deportes,App,GBA,Transferencia,45548.51,2,0,4.0,4.0,0,91097.02
PED-12929,17/11/2024,2596,27.0,Belleza,Web,CABA,Transferencia,18301.02,1,20,,5.0,0,14640.82
PED-13248,2025-03-11,1345,18.0,Electrónica,App,CABA,MercadoPago,183255.1,2,0,4.0,5.0,1,366510.2
PED-14250,2025-01-08,2048,55.0,Indumentaria,Web,Córdoba,Tarjeta de crédito,31325.81,1,15,1.0,4.0,0,26626.94
PED-11774,26/01/2025,1521,55.0,electrónica,App,Otras,Tarjeta de crédito,131116.7,3,0,7.0,4.0,0,393350.1
PED-14409,2024-12-31,2613,,Indumentaria,MARKETPLACE,Otras,Tarjeta de débito,31946.53,1,5,6.0,5.0,0,30349.2
PED-12333,2025-04-24,2358,40.0,Hogar,Marketplace,CABA,Tarjeta de débito,36515.88,1,20,2.0,5.0,0,29212.7
PED-12309,2024-07-21,1556,27.0,electrónica,Web, Otras ,mercadopago,240638.88,1,10,7.0,4.0,0,216574.99
PED-11390,2024-08-30,1908,30.0,Indumentaria,Marketplace, GBA ,Tarjeta de débito,13748.61,2,0,6.0,,1,27497.22
PED-11002,2024-04-22,2282,25.0,INDUMENTARIA, App ,Otras,Efectivo,25483.07,1,0,5.0,3.0,0,25483.07
PED-12184,23/10/2024,1184,40.0, Hogar ,App,SANTA FE,Tarjeta de débito,76100.77,1,0,5.0,5.0,0,76100.77
PED-10821,2024-12-28,2771,44.0,Belleza,App,Santa Fe,Tarjeta de crédito,9682.96,1,10,4.0,5.0,0,8714.66
PED-14454,30/05/2025,2117,22.0,Hogar,App,MENDOZA,TRANSFERENCIA,52824.27,1,15,5.0,5.0,0,44900.63
PED-12479,2025-03-19,2717,57.0,Juguetes,WEB,GBA,Efectivo,25124.1,1,15,4.0,3.0,0,21355.48
PED-12016,2024-05-11,2726,18.0,Hogar,Web,Córdoba,Transferencia,37020.72,1,10,8.0,5.0,0,33318.65
PED-12229,2024-07-29,1114,38.0,Hogar,App,Córdoba,Efectivo,35947.58,1,0,5.0,,0,35947.58
PED-13826,2024-08-24,1876,46.0,Juguetes,Web,CABA,EFECTIVO,13047.51,1,0,9.0,5.0,0,13047.51
PED-10748,23/08/2024,2234,30.0,belleza, Web ,GBA, MercadoPago ,16387.6,1,0,2.0,3.0,0,16387.6
PED-10704,2024-05-16,1106,51.0,belleza,Web,GBA,MercadoPago,17115.7,1,15,5.0,4.0,0,14548.34
PED-12744,11/06/2025,2090,31.0,Deportes,App,GBA,MercadoPago,22784.4,2,0,7.0,,0,45568.8
PED-14333,2025-02-12,1054,18.0,Electrónica,Web,caba,TARJETA DE CRÉDITO,228617.91,1,0,1.0,4.0,0,228617.91
PED-11769,2025-03-11,2299,38.0,Electrónica,Web,Mendoza,Tarjeta de débito,145473.67,1,20,4.0,2.0,0,116378.94
PED-12493,2025-03-09,2496,27.0,Indumentaria,APP,caba,Tarjeta de débito,39661.3,1,0,8.0,4.0,0,39661.3
PED-10773,23/01/2024,1108,51.0,Indumentaria,App,Mendoza, Tarjeta de débito ,27168.03,3,15,2.0,1.0,0,69278.48
PED-13376,23/06/2024,1011,42.0,indumentaria,Web,GBA,,26719.44,1,0,4.0,5.0,0,26719.44
PED-13975,27/07/2024,2565,, Juguetes ,Web,Córdoba,Tarjeta de débito,9232.23,1,25,,4.0,1,6924.17
PED-12198,2024-02-09,2455,,Hogar,Web,CABA,Transferencia,55783.47,1,25,4.0,5.0,0,41837.6
PED-11591,20/02/2024,1675,41.0, Belleza ,App,Otras,MercadoPago,9182.16,1,5,4.0,3.0,0,8723.05
PED-14638,2024-05-26,2084,53.0,Hogar,Web,GBA,Efectivo,36433.3,2,0,5.0,5.0,0,72866.6
PED-12514,2024-07-19,2047,25.0,Indumentaria,Marketplace,,Tarjeta de crédito,12270.87,1,0,6.0,4.0,0,12270.87
PED-11652,2025-06-06,2425,27.0,Electrónica,WEB,CABA,Tarjeta de crédito,276945.17,4,0,3.0,4.0,0,1107780.68
PED-10765,2024-05-11,2634,40.0,Hogar,app,CÓRDOBA,TARJETA DE DÉBITO,44165.59,3,0,2.0,,0,132496.77
PED-13632,2025-06-02,1783,37.0,Indumentaria,App,Otras,Tarjeta de crédito,35307.49,1,0,5.0,4.0,0,35307.49
PED-11470,2024-06-13,2423,47.0,Hogar,APP,GBA,Efectivo,43033.52,3,25,4.0,3.0,0,96825.42
